No,Review,Length,LSM_Score,Category,Product,Expertise,Priority
18,If sound quality is your only concern; then these are pretty good. If you want something that just works and doesn't get in your way; look elsewhere.,149,0.3294,earbuds,Sennheiser MOMENTUM True Wirele,0,148.6706
19,I bought the Momentum 2s in late 2021?Î¥üy mid-2024; one speaker was dead. Out of warranty; out of luck. Foolishly; I purchased the Momentum 4s. Fifteen months in; the left speaker flickers like a failed solder joint. Touch controls work; sound doesn??? That???$500 and two failed pairs in under four years. Their 1-year warranty says it all?Î¥ñennheiser doesn???even believe their earbuds will last over a year. Treated with care; electronics should last several years of normal use. A company that takes hard-earned money for what they advertise as ??Üigh end??but delivers junk deserves every bit of criticism.,608,0.2557,earbuds,Sennheiser MOMENTUM True Wirele,1,608.2557
20,If you??∂e had similar issues; consider filing a complaint with your state attorney general???consumer protection office or the Better Business Bureau. Multiple reports can help highlight patterns and prompt investigations.,222,0.0678,earbuds,Sennheiser MOMENTUM True Wirele,0,221.9322
21,The sound quality of the Sennheiser MOMENTUM True Wireless 4 is truly excellent?Î¥†lear; immersive; and well-balanced. Unfortunately; after just 10 months of use; one of the earbuds started malfunctioning. The audio would cut in and out; as if there were a loose internal connection or faulty wiring.,298,0.2821,earbuds,Sennheiser MOMENTUM True Wirele,0,297.7179
22,While the product comes with a 2-year warranty; the repair process requires you to pay for shipping; and the repair/replacement takes 3 to 5 weeks. Given the cost and time involved; it simply isn???worth it. For that reason; I can???recommend this product despite its great audio performance.,292,0.1562,earbuds,Sennheiser MOMENTUM True Wirele,0,291.8438
23,I've owned these earbuds for two years and one month; so just outside of the warranty. I really enjoyed the audio quality of these earbuds. They excel in mids and highs with decent bass; but if you are looking for bass heavy audio these earbuds are not for you. The ANC is good but will create static if something like a lawn mower is running. The builds for durability is nice and they've held up well considering I use them everyday while working a trades job. I honestly would give these a five star review if not for one important thing. The battery longevity of these are.... not good. The right earbud battery life went from lasting 4 hours to about 30 minutes in about two weeks. After checking online it appears there is no easy way to replace the batteries in the earbuds. So you are paying a hefty price just to throw them out in two years. It's really disappointing that Sennheiser won't change the design to make it easier to replace and many other people have mentioned their customer service won't do anything for them if you are outside of the warranty. I'm going to try and get them fixed at a local shop; but from what I've seen from other people's reviews I'm doubtful,1186,0.3148,earbuds,Sennheiser MOMENTUM True Wirele,1,1186.3148
24,These sound amazing when (if) they connect. It's a shame because for the most part these are just all around great.,115,0.3022,earbuds,Sennheiser MOMENTUM True Wirele,0,114.6978
25,Awesome sound; great fit and the app is very customizable and also has find my ear buds which Bose doesn't offer in their overpriced earbuds. If you like Bose...you will absolutely love these!!,193,0.3195,earbuds,Sennheiser MOMENTUM True Wirele,0,192.6805
26,Sound so good it's like the band is sitting right here in front of me. I have every set of Sennheiser headphones created and each one gets better and better. Standing by for #5 to drop.,185,0.33,earbuds,Sennheiser MOMENTUM True Wirele,0,184.67
27,The earbuds charge fairly quickly; but the battery life is only 4-5 hours. 1st set I got had audio clicking issues in one of the ears. The noise canceling is okay; but really not all that great for the price.,208,0.2894,earbuds,Sennheiser MOMENTUM True Wirele,0,207.7106
28,I had the momentum 2 and 3??. they lasted less than 3 months apparently if they lose full charge they don???recharge ?? Customer service SUCKS??and they don???back their product ?Ï™®VOID!!,186,0.1822,earbuds,Sennheiser MOMENTUM True Wirele,0,185.8178
29,These are a slap in the face from a brand and company I have come to trust for wireless earbuds. I ordered the initial TWM 1 in 2019; and since ordered the CX and CX+. Despite costing 3 times the price as the CX+; the fit is uncomfortable and less stable; the touch controls are less responsive; the sound is worse; and they broke within 3 months of purchase. To make matters worse; attempts to fulfill the warranty for the past month have been met with countless hoops to jump through.,486,0.3122,earbuds,Sennheiser MOMENTUM True Wirele,0,485.6878
30,Seriously I just want my money back at this point. This product is not even a year old and is already not charging correctly. I??∂e had the MTW2;3 and now 4s?Ï™?don???know why I keep thinking they will fix these earbuds with a new generation. I???not wanting to send these in for repair again; I??∂e done that so many times with the previous models. This product is simply not built to last and that equates it to garbage. Please let me know how I can recoup my hundreds of dollars for this product and I will find something else. Maybe you guys could send me a wired pair of earbuds for similar value?,599,0.2887,earbuds,Sennheiser MOMENTUM True Wirele,1,599.2887
31,These earbuds are amazing. Sennheiser does not disappoint; ever. I have several Sennheiser headphones and earbuds and I love all of them. Their sound quality is the best and I love the design...the don't look like stupid airpods.,229,0.3706,earbuds,Sennheiser MOMENTUM True Wirele,0,228.6294
32,Right earbud is not working after only 6 months of use. Not to mention the terrible bluetooth connection issues that these have. I have to constantly restart my phone just so these connect. A lot of the time; if you have one earbud in and put the other one in after some time; you have to disconnect and reconnect your bluetooth connection just to get the other one to work. Back to what I first said; super awesome that my right earbud is already busted; one random morning putting these in; my right earbud kept crackling and popping; then it just stopped working completely; it doesn't even connect anymore. Wouldn't recommend; ridiculously expensive over engineered german garbage.,685,0.2902,earbuds,Sennheiser MOMENTUM True Wirele,1,685.2902
